Date,Series,Value,Series ID,Metric,Unit,Source,Attribution boundary
2025-03-01,Professional and business services,4.7,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-04-01,Professional and business services,4.9,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-05-01,Professional and business services,4.6,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-06-01,Professional and business services,4.6,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-07-01,Professional and business services,4.7,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-08-01,Professional and business services,4.6,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-09-01,Professional and business services,4.5,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-10-01,Professional and business services,4.4,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-11-01,Professional and business services,4.4,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-12-01,Professional and business services,4.2,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-01-01,Professional and business services,4.5,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-02-01,Professional and business services,4.0,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-03-01,Professional and business services,4.7,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-04-01,Professional and business services,4.3,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-05-01,Professional and business services,4.8,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-06-01,Professional and business services,4.8,JTS540099000000000HIR,Hires rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-01-01,Construction,3.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-02-01,Construction,3.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-03-01,Construction,2.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-04-01,Construction,3.1,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-05-01,Construction,3.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-06-01,Construction,3.1,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-07-01,Construction,4.1,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-08-01,Construction,3.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-09-01,Construction,3.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-10-01,Construction,3.2,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-11-01,Construction,3.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-12-01,Construction,3.3,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-01-01,Construction,4.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-02-01,Construction,3.3,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-03-01,Construction,4.5,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-04-01,Construction,4.1,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-05-01,Construction,3.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-06-01,Construction,4.2,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-07-01,Construction,4.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-08-01,Construction,5.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-09-01,Construction,4.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-10-01,Construction,5.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-11-01,Construction,4.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-12-01,Construction,4.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-01-01,Construction,5.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-02-01,Construction,4.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-03-01,Construction,5.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-04-01,Construction,5.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-05-01,Construction,5.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-06-01,Construction,4.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-07-01,Construction,4.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-08-01,Construction,4.3,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-09-01,Construction,5.3,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-10-01,Construction,4.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-11-01,Construction,3.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-12-01,Construction,4.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-01-01,Construction,3.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-02-01,Construction,4.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-03-01,Construction,3.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-04-01,Construction,4.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-05-01,Construction,4.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-06-01,Construction,5.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-07-01,Construction,4.5,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-08-01,Construction,4.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-09-01,Construction,5.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-10-01,Construction,4.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-11-01,Construction,5.2,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-12-01,Construction,4.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-01-01,Construction,4.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-02-01,Construction,4.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-03-01,Construction,4.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-04-01,Construction,3.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-05-01,Construction,4.5,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-06-01,Construction,3.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-07-01,Construction,2.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-08-01,Construction,4.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-09-01,Construction,2.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-10-01,Construction,2.8,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-11-01,Construction,2.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-12-01,Construction,1.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-01-01,Construction,2.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-02-01,Construction,3.0,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-03-01,Construction,3.3,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-04-01,Construction,2.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-05-01,Construction,2.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-06-01,Construction,2.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-07-01,Construction,3.6,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-08-01,Construction,2.5,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-09-01,Construction,2.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-10-01,Construction,2.3,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-11-01,Construction,3.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2025-12-01,Construction,2.9,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-01-01,Construction,2.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-02-01,Construction,2.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-03-01,Construction,2.7,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-04-01,Construction,3.1,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-05-01,Construction,3.4,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2026-06-01,Construction,3.5,JTS230000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-01-01,Information,4.3,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-02-01,Information,4.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-03-01,Information,4.0,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-04-01,Information,4.3,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-05-01,Information,3.4,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-06-01,Information,3.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-07-01,Information,2.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-08-01,Information,3.2,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-09-01,Information,3.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-10-01,Information,4.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-11-01,Information,3.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2020-12-01,Information,4.3,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-01-01,Information,5.8,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-02-01,Information,3.8,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-03-01,Information,3.7,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-04-01,Information,4.4,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-05-01,Information,5.1,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-06-01,Information,5.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-07-01,Information,7.0,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-08-01,Information,6.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-09-01,Information,6.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-10-01,Information,6.6,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-11-01,Information,6.8,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2021-12-01,Information,7.7,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-01-01,Information,7.4,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-02-01,Information,7.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-03-01,Information,8.0,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-04-01,Information,8.3,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-05-01,Information,7.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-06-01,Information,7.6,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-07-01,Information,6.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-08-01,Information,6.3,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-09-01,Information,6.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-10-01,Information,6.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-11-01,Information,6.7,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2022-12-01,Information,2.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-01-01,Information,3.2,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-02-01,Information,4.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-03-01,Information,4.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-04-01,Information,4.6,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-05-01,Information,5.2,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-06-01,Information,4.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-07-01,Information,4.7,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-08-01,Information,4.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-09-01,Information,3.1,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-10-01,Information,3.3,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-11-01,Information,4.8,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2023-12-01,Information,4.5,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-01-01,Information,5.1,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-02-01,Information,4.2,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-03-01,Information,4.7,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-04-01,Information,2.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-05-01,Information,3.9,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
2024-06-01,Information,3.6,JTS510000000000000JOR,Job openings rate,percent of employment,BLS Job Openings and Labor Turnover Survey,"Broad industry labor-flow context; not AI-specific hiring, quitting, or layoffs."
